UserID,Gender,Age,Occupation
161,1,0.8333333333333334,16
162,0,0.3333333333333333,4
163,1,0.3333333333333333,4
164,0,0.0,13
165,1,0.3333333333333333,16
166,1,0.3333333333333333,4
167,0,0.5,11
168,0,1.0,0
169,1,0.5,7
170,1,0.5,11
171,0,1.0,17
172,1,0.5,3
173,1,0.5,0
174,1,0.5,16
175,0,0.5,2
176,0,0.3333333333333333,3
177,1,1.0,1
178,1,0.0,17
179,1,0.5,0
180,1,0.8333333333333334,12
181,1,0.3333333333333333,17
182,1,0.3333333333333333,4
183,0,0.8333333333333334,1
184,0,0.5,0
185,1,0.8333333333333334,0
186,1,0.3333333333333333,5
187,0,0.8333333333333334,1
188,1,0.0,16
189,1,0.3333333333333333,0
190,1,0.5,17
191,1,0.3333333333333333,4
192,1,0.3333333333333333,1
193,0,0.8333333333333334,15
194,0,0.16666666666666666,10
195,1,0.5,12
196,0,0.6666666666666666,9
197,1,0.3333333333333333,14
198,1,0.5,12
199,1,0.3333333333333333,4
200,0,0.3333333333333333,4
201,0,0.6666666666666666,2
202,1,0.3333333333333333,4
203,0,0.3333333333333333,4
204,1,0.5,7
205,1,0.6666666666666666,12
206,1,0.5,17
207,1,0.5,12
208,1,0.6666666666666666,17
209,1,0.6666666666666666,1
210,0,0.16666666666666666,10
211,1,0.8333333333333334,17
212,1,0.5,16
213,0,0.3333333333333333,4
214,1,0.3333333333333333,20
215,1,0.6666666666666666,14
216,1,0.8333333333333334,13
217,1,0.3333333333333333,4
218,1,0.6666666666666666,14
219,0,0.5,4
220,1,0.5,12
221,0,0.5,0
222,1,0.5,1
223,1,0.5,17
224,0,0.3333333333333333,4
225,1,0.5,7
226,1,0.6666666666666666,1
227,1,0.6666666666666666,20
228,1,0.5,15
229,1,0.3333333333333333,10
230,1,0.8333333333333334,1
231,1,0.5,3
232,1,0.5,20
233,0,0.8333333333333334,20
234,1,0.6666666666666666,7
235,1,0.5,0
236,1,0.5,5
237,1,0.5,6
238,0,1.0,7
239,1,0.3333333333333333,19
240,1,1.0,17
241,1,0.6666666666666666,20
242,0,0.3333333333333333,4
243,1,0.5,16
244,1,1.0,7
245,1,0.6666666666666666,16
246,0,0.3333333333333333,4
247,1,0.5,17
248,1,0.3333333333333333,17
249,0,0.3333333333333333,14
250,1,0.6666666666666666,16
251,1,0.0,17
252,1,0.5,12
253,0,0.5,11
254,1,0.6666666666666666,17
255,1,0.6666666666666666,0
256,1,0.8333333333333334,16
257,1,0.3333333333333333,18
258,1,0.5,7
259,1,0.5,1
260,1,0.3333333333333333,19
261,1,0.5,20
262,0,0.5,1
263,0,0.5,7
264,1,0.6666666666666666,0
265,0,0.6666666666666666,7
266,1,0.6666666666666666,11
267,1,0.8333333333333334,12
268,0,0.3333333333333333,12
269,1,0.5,2
270,1,1.0,14
271,1,0.3333333333333333,4
272,1,0.3333333333333333,0
273,1,0.3333333333333333,4
274,1,0.3333333333333333,4
275,1,0.5,0
276,1,0.8333333333333334,16
277,0,0.6666666666666666,1
278,1,0.8333333333333334,18
279,1,0.5,14
280,1,1.0,7
281,0,0.6666666666666666,0
282,1,0.5,17
283,1,0.5,0
284,1,0.5,12
285,0,0.6666666666666666,0
286,1,0.5,1
287,1,1.0,13
288,0,0.5,12
289,0,0.5,0
290,0,0.5,20
291,1,0.6666666666666666,12
292,1,0.6666666666666666,7
293,1,0.0,1
294,0,0.8333333333333334,9
295,1,0.3333333333333333,0
296,1,1.0,5
297,1,0.3333333333333333,2
298,0,0.3333333333333333,4
299,1,0.5,12
300,1,0.5,7
301,1,0.3333333333333333,4
302,1,0.3333333333333333,4
303,1,0.5,7
304,1,0.5,0
305,0,0.3333333333333333,0
306,1,0.3333333333333333,0
307,1,1.0,16
308,1,0.5,2
309,1,0.5,4
310,0,0.3333333333333333,4
311,1,0.3333333333333333,4
312,0,1.0,2
313,0,0.3333333333333333,4
314,0,0.0,9
315,0,0.0,1
316,1,0.0,13
317,1,0.6666666666666666,7
318,0,0.0,13
319,0,1.0,6
320,1,0.6666666666666666,6
321,1,0.3333333333333333,4
322,1,0.0,17
323,1,0.8333333333333334,12
324,1,0.6666666666666666,17
325,0,1.0,3
326,1,1.0,11
327,1,0.6666666666666666,18
328,1,0.6666666666666666,12
329,1,0.6666666666666666,7
330,1,0.0,7
331,1,0.5,7
332,1,1.0,1
333,1,0.6666666666666666,2
334,0,0.0,2
335,1,0.6666666666666666,18
336,1,0.3333333333333333,0
337,1,0.3333333333333333,19
338,1,0.6666666666666666,7
339,1,1.0,7
340,0,0.5,3
341,0,0.0,13
342,1,0.3333333333333333,12
343,0,0.6666666666666666,3
344,1,0.6666666666666666,14
345,1,0.5,12
346,0,0.5,0
347,0,0.0,1
348,1,1.0,7
349,1,0.16666666666666666,10
350,1,0.8333333333333334,20
351,1,0.3333333333333333,4
352,1,0.3333333333333333,4
353,0,0.6666666666666666,7
354,1,0.6666666666666666,1
355,1,0.3333333333333333,3
356,1,0.0,20
357,1,0.3333333333333333,0
358,0,0.0,1
359,1,0.5,17
360,1,0.6666666666666666,17
361,0,0.5,14
362,1,0.6666666666666666,20
363,1,0.3333333333333333,10
364,0,0.6666666666666666,1
365,0,0.3333333333333333,4
366,1,1.0,15
367,1,1.0,12
368,1,0.5,0
369,1,0.6666666666666666,1
370,1,0.3333333333333333,17
371,1,0.3333333333333333,4
372,0,0.3333333333333333,4
373,0,0.5,2
374,0,0.6666666666666666,14
375,1,0.5,2
376,1,0.6666666666666666,1
377,1,0.5,17
378,0,0.3333333333333333,0
379,0,0.6666666666666666,1
380,1,0.5,2
381,1,0.6666666666666666,17
382,0,0.6666666666666666,20
383,0,0.5,7
384,1,0.5,11
385,1,0.5,6
386,1,0.5,0
387,0,0.6666666666666666,7
388,0,0.5,0
389,1,0.5,6
390,1,0.5,4
391,1,0.8333333333333334,11
392,1,0.3333333333333333,7
393,1,0.6666666666666666,17
394,1,0.3333333333333333,0
395,1,0.3333333333333333,5
396,1,0.5,1
397,1,0.6666666666666666,17
398,1,0.5,17
399,0,0.6666666666666666,6
400,0,0.3333333333333333,3
401,1,0.3333333333333333,0
402,1,0.5,11
403,1,0.3333333333333333,4
404,1,0.3333333333333333,4
405,1,0.0,1
406,1,0.5,20
407,1,0.3333333333333333,17
408,1,0.5,11
409,1,0.3333333333333333,12
410,0,0.5,1
411,0,0.8333333333333334,1
412,1,0.6666666666666666,15
413,1,0.5,11
414,1,0.5,0
415,0,0.6666666666666666,0
416,1,0.8333333333333334,14
417,0,0.5,0
418,0,0.5,3
419,1,0.3333333333333333,3
420,1,0.6666666666666666,1
421,0,0.8333333333333334,3
422,1,0.0,17
423,1,0.3333333333333333,4
424,1,0.5,17
425,1,0.5,12
426,1,0.3333333333333333,4
427,1,0.6666666666666666,12
428,0,0.3333333333333333,4
429,1,0.3333333333333333,0
430,0,0.3333333333333333,10
431,1,0.3333333333333333,10
432,1,0.8333333333333334,16
433,1,1.0,6
434,0,0.8333333333333334,3
435,1,0.5,7
436,1,0.3333333333333333,4
437,1,0.6666666666666666,17
438,1,0.3333333333333333,11
439,1,0.6666666666666666,14
440,1,0.0,1
441,1,0.6666666666666666,1
442,1,0.5,1
443,1,0.5,3
444,1,0.0,0
445,1,0.8333333333333334,12
446,0,1.0,0
447,0,0.8333333333333334,11
448,1,0.5,17
449,1,0.5,7
450,1,0.8333333333333334,1
451,1,0.0,13
452,1,1.0,17
453,1,0.3333333333333333,4
454,1,0.5,20
455,0,0.6666666666666666,2
456,1,0.6666666666666666,0
457,1,0.3333333333333333,4
458,1,1.0,16
459,0,0.3333333333333333,4
460,1,0.8333333333333334,18
461,1,1.0,7
462,1,0.3333333333333333,16
463,1,0.5,7
464,0,0.3333333333333333,4
465,1,0.3333333333333333,19
466,1,0.5,5
467,0,0.6666666666666666,3
468,0,0.16666666666666666,10
469,1,0.6666666666666666,6
470,0,0.16666666666666666,10
471,1,0.6666666666666666,7
472,1,0.6666666666666666,0
473,0,0.3333333333333333,4
474,1,0.5,17
475,0,0.5,2
476,1,0.6666666666666666,0
477,1,0.6666666666666666,14
478,1,1.0,16
479,1,0.5,12
480,0,0.3333333333333333,4
481,1,0.8333333333333334,7
482,1,0.5,14
483,1,0.3333333333333333,12
484,0,0.16666666666666666,10
485,1,0.0,7
486,1,0.0,0
487,0,0.6666666666666666,17
488,1,0.5,12
489,1,0.3333333333333333,4
490,1,0.16666666666666666,10
491,1,0.3333333333333333,4
492,1,0.5,12
493,1,1.0,7
494,0,0.6666666666666666,0
495,1,0.3333333333333333,10
496,1,0.3333333333333333,4
497,0,0.5,17
498,1,0.6666666666666666,17
499,0,0.5,1
500,0,0.3333333333333333,2
501,1,0.5,2
502,1,0.6666666666666666,6
503,1,0.6666666666666666,11
504,1,0.5,2
505,1,0.6666666666666666,17
506,1,0.5,16
507,0,0.5,0
508,1,0.5,12
509,1,0.5,2
510,1,0.3333333333333333,12
511,0,0.8333333333333334,4
512,1,0.6666666666666666,0
513,1,0.5,0
514,1,0.5,2
515,1,0.5,1
516,0,0.0,14
517,0,0.5,14
518,0,0.6666666666666666,12
519,0,0.6666666666666666,14
520,0,0.6666666666666666,20
521,1,0.0,7
522,1,0.5,12
523,1,1.0,7
524,1,0.3333333333333333,0
525,1,0.6666666666666666,6
526,1,0.8333333333333334,17
527,0,0.5,2
528,0,0.3333333333333333,17
529,1,0.6666666666666666,12
530,1,0.5,2
531,0,0.3333333333333333,14
532,1,0.5,7
533,1,0.5,12
534,1,0.5,15
535,1,0.6666666666666666,6
536,1,0.5,20
537,1,0.8333333333333334,14
538,1,0.0,16
539,1,0.5,2
540,1,0.3333333333333333,1
541,0,0.3333333333333333,4
542,1,0.3333333333333333,4
543,1,0.5,5
544,1,0.6666666666666666,12
545,1,0.6666666666666666,17
546,0,0.5,0
547,1,0.6666666666666666,12
548,0,0.6666666666666666,16
549,1,0.5,6
550,1,0.8333333333333334,8
551,1,0.6666666666666666,20
552,1,1.0,18
553,1,0.5,2
554,1,0.5,12
555,1,0.3333333333333333,4
556,0,0.5,9
557,1,0.0,1
558,1,0.6666666666666666,20
559,0,0.5,7
560,1,0.8333333333333334,15
561,0,0.3333333333333333,14
562,1,0.6666666666666666,20
563,1,0.5,4
564,1,0.8333333333333334,1
565,1,0.5,16
566,1,0.5,17
567,1,0.6666666666666666,20
568,0,1.0,17
569,0,0.3333333333333333,4
570,1,0.5,4
571,1,1.0,5
572,1,0.3333333333333333,4
573,0,0.6666666666666666,2
574,1,0.5,19
575,1,0.5,12
576,0,0.8333333333333334,15
577,1,0.6666666666666666,0
578,1,0.3333333333333333,17
579,1,0.5,5
580,1,0.16666666666666666,10
581,1,1.0,14
582,1,0.3333333333333333,4
583,0,0.5,0
584,0,0.5,0
585,1,0.3333333333333333,1
586,1,0.6666666666666666,14
587,1,0.5,20
588,0,0.5,11
589,1,0.3333333333333333,2
590,0,0.6666666666666666,6
591,1,0.5,0
592,1,0.3333333333333333,0
593,0,1.0,1
594,0,0.0,13
595,1,0.5,7
596,0,0.5,1
597,1,0.6666666666666666,12
598,1,0.6666666666666666,7
599,1,1.0,6
600,1,0.6666666666666666,17
601,0,0.3333333333333333,20
602,0,0.0,6
603,0,0.5,6
604,1,0.8333333333333334,17
605,0,0.3333333333333333,4
606,0,0.16666666666666666,10
607,1,0.5,0
608,1,0.3333333333333333,4
609,1,0.5,7
610,1,0.5,4
611,1,0.6666666666666666,0
612,1,1.0,7
613,1,0.6666666666666666,20
614,1,0.6666666666666666,1
615,1,1.0,17
616,1,0.5,7
617,0,0.5,7
618,1,0.5,0
619,0,0.3333333333333333,1
620,1,0.3333333333333333,0
621,1,0.3333333333333333,4
622,1,0.5,0
623,1,0.5,17
624,1,0.5,1
625,0,0.6666666666666666,12
626,1,0.3333333333333333,4
627,1,1.0,2
628,0,0.6666666666666666,0
629,0,0.16666666666666666,10
630,0,0.6666666666666666,14
631,1,0.6666666666666666,17
632,1,0.8333333333333334,17
633,1,0.5,17
634,0,0.16666666666666666,10
635,1,0.0,17
636,1,0.3333333333333333,20
637,1,0.6666666666666666,12
638,1,0.5,6
639,1,0.8333333333333334,17
640,1,0.3333333333333333,4
641,0,0.6666666666666666,0
642,0,0.6666666666666666,1
643,1,0.5,2
644,1,0.5,20
645,1,0.6666666666666666,20
646,1,0.6666666666666666,7
647,1,0.6666666666666666,12
648,0,0.5,12
649,1,0.5,4
650,1,0.5,17
651,1,0.6666666666666666,7
652,1,0.3333333333333333,20
653,1,0.0,13
654,1,1.0,7
655,0,0.5,2
656,0,0.8333333333333334,16
657,0,1.0,13
658,0,0.5,0
659,0,0.5,0
660,1,0.8333333333333334,16
661,1,0.8333333333333334,1
662,1,0.3333333333333333,4
663,0,0.5,7
664,1,0.6666666666666666,18
665,1,0.3333333333333333,2
666,0,0.3333333333333333,0
667,1,0.5,18
668,0,0.5,3
669,1,0.5,17
670,1,0.5,12
671,1,0.3333333333333333,4
672,1,0.6666666666666666,7
673,1,0.5,20
674,1,0.5,17
675,1,0.5,20
676,1,0.3333333333333333,16
677,1,1.0,2
678,1,0.5,0
679,1,0.6666666666666666,16
680,1,0.5,12
681,1,0.6666666666666666,7
682,1,0.5,4
683,1,0.5,4
684,1,0.5,4
685,1,0.5,4
686,1,0.3333333333333333,4
687,0,0.5,7
688,1,0.0,13
689,0,1.0,0
690,1,0.5,12
691,1,0.6666666666666666,11
692,0,0.5,0
693,1,0.6666666666666666,12
694,1,0.3333333333333333,4
695,0,0.3333333333333333,1
696,1,0.5,12
697,0,1.0,6
698,1,0.3333333333333333,4
699,1,0.3333333333333333,0
700,1,1.0,17
701,0,0.3333333333333333,4
702,1,0.6666666666666666,7
703,0,0.0,1
704,0,0.6666666666666666,8
705,1,0.5,4
706,1,0.6666666666666666,20
707,1,0.6666666666666666,7
708,1,0.5,0
709,1,0.3333333333333333,0
710,1,0.5,20
711,1,0.5,18
712,1,0.5,0
713,1,0.6666666666666666,7
714,1,0.3333333333333333,4
715,1,0.3333333333333333,0
716,1,0.3333333333333333,4
717,1,0.5,11
718,1,0.3333333333333333,2
719,1,0.16666666666666666,0
720,1,0.3333333333333333,0
721,0,0.6666666666666666,9
722,1,0.5,12
723,1,0.5,12
724,1,1.0,13
725,1,0.0,11
726,0,0.5,9
727,1,0.6666666666666666,11
728,1,0.5,6
729,1,0.6666666666666666,12
730,1,0.5,0
731,1,0.8333333333333334,3
732,1,0.5,7
733,1,0.6666666666666666,16
734,1,0.5,7
735,1,0.5,14
736,1,0.3333333333333333,12
737,1,0.16666666666666666,19
738,1,0.3333333333333333,17
739,1,0.6666666666666666,12
740,1,0.5,14
741,1,0.5,5
742,1,0.3333333333333333,0
743,0,0.16666666666666666,2
744,1,0.5,17
745,1,0.16666666666666666,10
746,0,0.3333333333333333,19
747,1,0.3333333333333333,4
748,1,0.5,0
749,1,0.6666666666666666,18
750,0,0.6666666666666666,9
751,0,0.5,17
752,0,0.5,3
753,1,0.16666666666666666,10
754,1,0.6666666666666666,7
755,0,0.6666666666666666,0
756,1,0.6666666666666666,0
757,1,0.5,12
758,1,0.6666666666666666,7
759,0,0.0,3
760,1,0.0,15
761,1,0.3333333333333333,7
762,1,0.16666666666666666,10
763,1,0.3333333333333333,10
764,1,0.3333333333333333,20
765,1,0.5,17
766,0,0.5,7
767,1,0.5,12
768,1,0.5,12
769,1,0.8333333333333334,17
770,1,0.3333333333333333,4
771,0,1.0,1
772,1,0.3333333333333333,12
773,1,0.5,6
774,1,0.3333333333333333,4
775,1,0.16666666666666666,17
776,0,0.5,3
777,1,0.3333333333333333,19
778,1,0.3333333333333333,17
779,1,0.5,0
780,1,0.5,17
781,1,0.3333333333333333,4
782,1,0.0,1
783,1,0.5,4
784,1,0.3333333333333333,0
785,1,0.3333333333333333,19
786,1,0.5,0
787,1,0.3333333333333333,4
788,1,0.5,0
789,1,0.3333333333333333,1
790,1,0.5,17
791,1,0.6666666666666666,7
792,1,0.5,17
793,0,0.6666666666666666,14
794,1,1.0,20
795,0,0.6666666666666666,14
796,1,1.0,6
797,0,1.0,7
798,0,0.5,20
799,0,0.5,5
800,0,0.6666666666666666,12
801,0,0.5,20
802,1,0.5,16
803,1,0.3333333333333333,4
804,1,0.5,20
805,1,0.6666666666666666,12
806,1,0.6666666666666666,0
807,1,0.3333333333333333,4
808,1,0.5,7
809,1,0.5,17
810,1,0.5,12
811,1,1.0,0
812,1,0.5,6
813,1,0.3333333333333333,4
814,0,0.3333333333333333,4
815,1,0.5,4
816,1,0.8333333333333334,0
817,1,0.3333333333333333,4
818,1,0.3333333333333333,4
819,1,0.6666666666666666,7
820,1,0.6666666666666666,7
821,1,0.3333333333333333,2
822,0,0.5,1
823,1,0.5,0
824,1,0.6666666666666666,12
825,1,0.0,1
826,0,0.6666666666666666,1
827,1,0.8333333333333334,2
828,1,0.3333333333333333,4
829,1,0.16666666666666666,19
830,1,0.6666666666666666,7
831,0,0.8333333333333334,0
832,1,0.3333333333333333,2
833,1,0.6666666666666666,7
834,0,0.6666666666666666,12
835,1,0.0,0
836,1,0.5,11
837,1,0.0,7
838,1,1.0,17
839,1,0.5,0
840,0,0.5,3
841,0,1.0,14
842,0,0.3333333333333333,0
843,1,0.5,7
844,1,0.5,0
845,0,0.3333333333333333,0
846,1,0.5,5
847,0,0.5,7
848,1,0.5,15
849,1,0.5,3
850,1,0.6666666666666666,0
851,1,0.3333333333333333,4
852,1,0.5,5
853,1,0.5,17
854,0,0.5,16
855,0,0.3333333333333333,2
856,0,0.8333333333333334,6
857,1,0.6666666666666666,17
858,1,0.6666666666666666,14
859,1,0.5,12
860,1,0.3333333333333333,0
861,1,0.5,7
862,1,0.6666666666666666,7
863,1,0.5,7
864,0,0.5,0
865,1,0.6666666666666666,1
866,1,0.16666666666666666,10
867,1,0.8333333333333334,12
868,1,1.0,17
869,1,0.3333333333333333,20
870,0,0.5,1
871,1,0.16666666666666666,10
872,1,1.0,1
873,1,0.0,6
874,1,0.8333333333333334,15
875,1,0.16666666666666666,10
876,1,0.5,4
877,1,0.5,0
878,1,0.3333333333333333,2
879,1,0.8333333333333334,16
880,1,0.6666666666666666,17
881,1,0.3333333333333333,14
882,1,0.3333333333333333,2
883,0,0.6666666666666666,14
884,1,0.16666666666666666,10
885,1,0.6666666666666666,0
886,0,0.0,0
887,0,0.0,16
888,0,0.16666666666666666,10
889,1,0.8333333333333334,20
890,1,0.3333333333333333,4
891,1,0.5,1
892,1,0.6666666666666666,0
893,0,1.0,6
894,1,0.3333333333333333,4
895,1,1.0,1
896,1,0.3333333333333333,15
897,1,0.5,6
898,1,0.5,7
899,0,0.5,1
900,0,0.0,13
901,0,0.0,0
902,1,0.0,0
903,1,0.0,13
904,1,0.6666666666666666,20
905,0,0.8333333333333334,12
906,1,0.16666666666666666,10
907,0,0.8333333333333334,6
908,0,1.0,1
909,1,0.8333333333333334,7
910,0,1.0,0
911,1,1.0,0
912,0,0.6666666666666666,2
913,1,0.5,0
914,0,0.6666666666666666,9
915,1,0.5,7
916,0,0.5,1
917,1,1.0,6
918,0,0.8333333333333334,1
919,0,0.6666666666666666,1
920,1,0.3333333333333333,4
921,1,0.5,17
922,1,0.0,16
923,1,0.5,7
924,1,1.0,17
925,0,0.6666666666666666,3
926,1,0.16666666666666666,10
927,0,0.5,20
928,0,0.0,16
929,1,0.5,15
930,1,0.5,5
931,0,0.0,1
932,0,0.6666666666666666,6
933,1,0.8333333333333334,1
934,0,0.6666666666666666,7
935,1,0.6666666666666666,14
936,1,0.3333333333333333,4
937,1,0.5,15
938,0,0.5,1
939,0,0.5,20
940,1,0.16666666666666666,10
941,1,0.3333333333333333,20
942,0,1.0,6
943,0,0.8333333333333334,12
944,1,0.6666666666666666,0
945,1,0.8333333333333334,7
946,1,0.6666666666666666,7
947,1,0.3333333333333333,0
948,1,0.0,12
949,1,1.0,17
950,1,0.6666666666666666,7
951,1,0.8333333333333334,2
952,1,0.0,16
953,1,1.0,20
954,0,0.5,0
955,0,1.0,7
956,1,0.6666666666666666,1
957,1,0.6666666666666666,1
958,1,0.6666666666666666,2
959,1,1.0,11
960,1,0.16666666666666666,10
961,1,0.3333333333333333,10
962,0,0.5,1
963,1,0.5,0
964,1,0.5,7
965,1,0.0,7
966,1,0.0,2
967,0,0.3333333333333333,0
968,1,1.0,12
969,0,0.5,11
970,1,0.5,0
971,1,0.5,12
972,1,0.8333333333333334,1
973,0,0.5,1
974,1,0.6666666666666666,19
975,1,0.6666666666666666,0
976,1,0.6666666666666666,14
977,1,0.5,2
978,1,0.3333333333333333,0
979,1,0.16666666666666666,10
980,1,0.5,6
981,1,0.5,20
982,0,0.5,9
983,0,0.5,16
984,1,1.0,16
985,1,0.5,4
986,0,0.0,0
987,0,0.6666666666666666,17
988,1,1.0,11
989,1,1.0,0
990,1,0.3333333333333333,6
991,0,0.5,9
992,0,0.6666666666666666,3
993,1,0.5,0
994,1,0.3333333333333333,2
995,0,0.3333333333333333,4
996,1,0.5,17
997,1,0.16666666666666666,19
998,1,0.8333333333333334,20
999,1,0.5,15
1000,0,0.5,6
1001,1,0.5,4
1002,1,1.0,11
1003,1,0.5,2
1004,1,0.5,3
1005,1,0.6666666666666666,11
1006,1,0.3333333333333333,4
1007,1,1.0,12
1008,1,0.6666666666666666,3
1009,1,1.0,7
1010,1,0.5,0
1011,1,0.5,8
1012,0,0.6666666666666666,1
1013,1,0.0,13
1014,0,0.8333333333333334,17
1015,1,0.6666666666666666,3
1016,1,0.0,16
1017,1,0.6666666666666666,0
1018,1,0.3333333333333333,4
1019,1,0.6666666666666666,1
1020,1,0.3333333333333333,20
1021,1,0.6666666666666666,0
1022,1,0.5,3
1023,1,0.0,13
1024,0,0.6666666666666666,1
1025,1,0.5,16
1026,0,0.8333333333333334,0
1027,1,0.3333333333333333,4
1028,0,0.8333333333333334,7
1029,1,0.5,0
1030,1,0.5,7
1031,1,0.6666666666666666,16
1032,1,1.0,16
1033,1,0.5,5
1034,0,0.6666666666666666,1
1035,1,0.3333333333333333,2
1036,1,0.6666666666666666,7
1037,1,0.8333333333333334,7
1038,0,0.0,15
1039,0,0.6666666666666666,1
1040,1,0.5,11
1041,1,0.8333333333333334,2
1042,1,0.6666666666666666,5
1043,0,1.0,11
1044,1,0.5,20
1045,0,0.16666666666666666,10
1046,1,0.0,18
1047,1,0.3333333333333333,0
1048,1,0.6666666666666666,6
1049,1,0.8333333333333334,14
1050,1,0.5,1
1051,0,0.5,0
1052,0,0.6666666666666666,2
1053,1,0.6666666666666666,0
1054,1,0.16666666666666666,10
1055,1,0.6666666666666666,0
1056,1,0.16666666666666666,0
1057,1,0.8333333333333334,17
1058,1,0.5,1
1059,0,0.5,0
1060,1,0.3333333333333333,10
1061,1,0.8333333333333334,0
1062,1,1.0,19
1063,1,0.6666666666666666,7
1064,1,0.5,7
1065,0,0.5,0
1066,1,0.8333333333333334,12
1067,1,0.6666666666666666,12
1068,0,0.3333333333333333,4
1069,1,0.5,20
1070,0,0.8333333333333334,2
1071,1,1.0,16
1072,0,0.6666666666666666,7
1073,0,0.5,6
1074,1,0.8333333333333334,17
1075,0,0.5,6
1076,0,0.5,3
1077,1,0.5,3
1078,0,0.8333333333333334,9
1079,1,0.5,7
1080,1,0.0,7
1081,1,0.3333333333333333,4
1082,1,0.8333333333333334,7
1083,1,0.0,0
1084,1,0.16666666666666666,19
1085,1,0.5,7
1086,1,0.3333333333333333,4
1087,1,0.5,16
1088,0,0.16666666666666666,10
1089,1,0.6666666666666666,6
1090,1,0.5,7
1091,1,0.3333333333333333,5
1092,0,0.3333333333333333,4
1093,1,1.0,14
